_id,DatGeracaoConjuntoDados,IdcSituacaoProjeto,DscCodProjeto,NomAgente,SigAgente,NumCPFCNPJ,DscChamPEDEstrategico,DscTituloProjeto,QtdMesesDuracaoPrevista,SigSegmentoSetorEletrico,SigTemaProjeto,SigFasInovacaoProjeto,SigTipoProdutoProjeto,VlrCustoTotalPrevisto,AnoCadastroPropostaProjeto,DatConclusaoProjeto,VlrCustoTotalAuditado
2037,2025-05-01,CANCELADO,PD-00678-0111,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Desenvolvimento de Metodologia para Inserção da Geração Distribuída no Setor Elétrico Brasileiro,15,D,PL,PA,CM,"664006,55",2011,,
2038,2025-05-01,CANCELADO,PD-00678-0211,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,"Desenvolvimento de metodologia para avaliação de tecnologia, qualidade de energia e eficiência de plantas de geração de energia solar fotovoltaica para atendimento a cargas industriais",36,G,FA,DE,SM,8246200,2011,,
2039,2025-05-01,CONCLUÍDO,PD-00678-0114,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Desenvolvimento de Lote Pioneiro para produção da tinta desenvolvida no escopo do projeto código PD-0678-0710/2010,24,G,OU,LP,MS,1765930,2014,2016-06-10,"1747928,43"
2040,2025-05-01,EM ATRASO,PD-00678-0212,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Desenvolvimento e análise de tecnologias e arranjos técnicos e econômicos para viabilizar geração de energia elétrica com biogás.,24,G,EE,PB,ME,"2785028,34",2012,,
2041,2025-05-01,CONCLUÍDO,PD-00678-0219,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Desenvolvimento de um Sistema de Detecção Online de Falhas no Isolamento de Motores Elétricos pelo Método da Resposta em Frequência,20,G,SC,DE,SM,"2483481,43",2019,2021-03-09,"2362049,87"
2042,2025-05-01,CONCLUÍDO,PD-00678-0119,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,"Lote Pioneiro do sistema de monitoramento de baixo custo desenvolvido nos projetos PD-0678-0410/2010, PD-0678-0213/2013 e PD-00678-0217/2017",22,G,EE,LP,ME,3624120,2019,2021-04-12,"3573553,32"
2043,2025-05-01,CONCLUÍDO,PD-00678-0519,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Plataforma Inteligente para realização de Diagnóstico Energético,12,G,EE,DE,SW,"2434261,54",2020,2021-02-19,"2378211,54"
2044,2025-05-01,CONCLUÍDO,PD-00678-0419,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Inserção no Mercado do revestimento cerâmico desenvolvido no projeto  PD-00678-0218/2018.,15,G,OU,IM,MS,"1558103,8",2020,2021-04-20,"1470149,69"
2045,2025-05-01,CONCLUÍDO,PD-00678-0217,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,Fase Cabeça-de-Série para Aperfeiçoamento do Sistema de Monitoramento de Baixo Custo Desenvolvido nos Projetos PD-00678-0410/2010 e PD-00678-0213/2013,22,G,EE,CS,ME,"2115727,42",2017,2019-04-26,"2110938,21"
2046,2025-05-01,CONCLUÍDO,PD-00678-0008,USINA TERMELETRICA NORTE FLUMINENSE S/A,EDF NF,03258983000159,,DESENVOLVIMENTO DE SIMULADOR DINÂMICO DE USINAS TERMELÉTRICAS DE CICLO COMBINADO,60,G,SC,PA,SM,"9949517,17",2009,2016-02-15,"9905066,73"
2047,2025-05-01,CONCLUÍDO,PD-00700-0116,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,FERRAMENTA PARA QUANTIFICAÇÃO DE VIDA OPERACIONAL DE ATIVOS E OTIMIZAÇÃO DE INVESTIMENTOS DE CAPITAL (CAPEX) EM GERAÇÃO DE ENERGIA ELÉTRICA,30,G,OP,PA,SW,"1271403,48",2016,2019-02-28,
2048,2025-05-01,CANCELADO,PD-00700-0112,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,Software para gerenciamento do risco meteorológico na operação de pequenas centrais hidrelétricas,18,G,GB,DE,SW,838000,2012,,
2049,2025-05-01,CANCELADO,PD-00700-0111,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,Desenvolvimento de modelo de previsão de chuva x vazão baseado em Inteligência Artificial em plataforma WEBGIS utilizando o conceito de WEBMAPs e abordagem SaaS com prognósticos diários e mensais,18,G,GB,PA,CM,391040,2011,,
2050,2025-05-01,CONCLUÍDO,PD-00700-0119,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,Metanálise da biota aquática da bacia do rio verde (Mato Grosso do Sul) na avaliação dos efeitos da reprodução induzida de larvas de peixes e definição de procedimentos para preservação das espécies.,37,G,MA,PA,CM,2990892,2019,2022-12-13,"2781832,21"
2051,2025-05-01,CANCELADO,PD-00700-0120,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,"Sistema de Medição de Vazão sem Contato: Materialização Robusta e Autônoma Baseada em Tecnologias Radar, Visão Computacional e Fusão de Dados",21,G,GB,DE,SM,"2839752,66",2020,,
2052,2025-05-01,CONCLUÍDO,PD-00700-0420,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,"Sistema de Medição de Vazão sem Contato: Materialização Robusta e Autônoma Baseada em Tecnologias Radar, Visão Computacional e Fusão de Dados",23,G,GB,DE,SM,"2839752,66",2020,2023-03-21,"2742032,66"
2053,2025-05-01,EM ATRASO,PD-00700-0123,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,Estimador de irradiância solar com distribuição espacial e múltiplos pontos de medição,16,G,FA,DE,SM,1061510,2023,,
2054,2025-05-01,CONCLUÍDO,PD-00700-0118,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,Nova substância para reparação e impermeabilização de concreto envelhecido por eletro migração de nano sílica.,18,G,GB,PA,MS,"973629,5",2018,2020-03-16,"881189,5"
2055,2025-05-01,CONCLUÍDO,PD-00700-0117,ITIQUIRA ENERGETICA S.A,ITISA,00185041000108,,MODELO DE SIMULAÇÃO ESTOCÁSTICA PARA SIMULAR A SENSIBILIDADE DA FRONTEIRA DE OBJETIVOS CONFLITANTES ENTRE CUSTO E DISPONIBILIDADE EM FUNÇÃO DE POLÍTICAS DE MANUTENÇÃO,24,G,OP,PA,CM,695124,2017,2019-04-18,"574395,93"
2056,2025-05-01,EM ATRASO,PD-00751-0117,,,,,,,,,,,,2017,,
2057,2025-05-01,CONCLUÍDO,PD-02262-0017,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Riscos Operacionais e de Segurança em Barragens de Terra: uma abordagem computacional baseada em raciocínio aproximado difuso e nas novas diretrizes da ISO 31000,28,G,GB,PA,SM,2147480,2019,2022-04-29,"2066893,07"
2058,2025-05-01,CONCLUÍDO,PD-02262-1601,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Previsão do Processo de Degradação dos Conjuntos Turbo Geradores das UHEs com Base em Diagramas de Estado: Análise das Contingências e Oscilações de Cargas na Região Geoelétrica,30,G,OP,PA,CM,1619240,2016,2018-11-06,"1426577,96"
2059,2025-05-01,EM ATRASO,PD-02262-1201,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Dispositivo móvel para controle e apoio em manobras e manutenções,18,G,OP,PA,CD,"1496611,48",2018,,
2060,2025-05-01,EM ATRASO,PD-02262-1202,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Equipamento de sensoriamento de varíaveis elétricas e físicas com sistema de visualização virtual para apoio nas ações de OeM,18,G,OP,PA,CD,"1716486,2",2018,,
2061,2025-05-01,EM ATRASO,PD-02262-1203,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Equipamento de sensoriamento de variáveis elétricas e físicas com sistema de visualização virtual  para apoio nas ações de operação e manutenção.,24,G,SE,DE,SM,"1268976,2",2018,,
2062,2025-05-01,EM ATRASO,PD-02262-1205,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Valoração dos serviços ambientais relativos aos empreendimentos hidrelétricos e suas externalidades: sistema do Aproveitamento Hidrelétrico Corumbá IV,24,G,MA,PB,CM,1336782,2018,,
2063,2025-05-01,EM EXECUÇÃO,PD-02262-0020,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Mapeamento georeferenciado dos cenários de descarga poluente no reservatorio e estimativas dos efeitos na degradaçao dos equipamentos da UHE Corumbá IV,36,G,MA,PA,CM,2344048,2022,,
2064,2025-05-01,CONCLUÍDO,PD-02262-1602,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,SISTEMA DE MONITORAMENTO E DIAGNÓSTICO POR MEIO DE PROCESSAMENTO DE IMAGENS NA IDENTIFICAÇÃO DE OCORRÊNCIAS E FALHAS NA SEGURANÇA EM ÁREAS DE PRESERVAÇÃO PERMANENTE (APPS) E RESERVATÓRIOS DE UHES.,30,G,SE,DE,SM,"2169785,2",2016,2019-08-07,"2164829,06"
2065,2025-05-01,CONCLUÍDO,PD-02262-1001,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Análise de Valor no Uso Múltiplo do Reservatório de Usina Hidrelétrica de Corumbá IV,24,G,GB,PA,CM,1242042,2017,2013-05-14,"1213046,68"
2066,2025-05-01,CONCLUÍDO,PD-02262-1204,CORUMBA CONCESSOES S.A.,CORUMBÁ,04066598000172,,Metodologia para a Combinacao Sustentável de Especies Nativas do Cerrado na Revegetacao do Entorno dos Reservatorios,39,G,GB,DE,CM,"1586835,84",2017,2017-06-06,"1509198,95"
2067,2025-05-01,EM ATRASO,PD-02263-0115,COMPANHIA ENERGETICA CHAPECO - CEC,CEC,04041804000190,,Nova metodologia de alocação de contratos por quantidade e disponibilidade no setor elétrico brasileiro utilizando abordagem inovadora de opções reais com análise risco-benefício entre agentes,12,G,OU,PA,CM,"308533,33",2015,,"298630,2"
2068,2025-05-01,CONCLUÍDO,PD-02263-0111,COMPANHIA ENERGETICA CHAPECO - CEC,CEC,04041804000190,,Desenvolvimento de revestimento denominado argamassa cerâmica de base epóxi novoloca.,24,G,OU,DE,MS,799824,2011,2015-02-04,"747536,99"
2069,2025-05-01,CONCLUÍDO,PD-02263-0116,COMPANHIA ENERGETICA CHAPECO - CEC,CEC,04041804000190,,Nova Metodologia de Análise por Modelos Econômicos de Equilíbrio Dinâmico de Negócios Inovadores com Certificados Provenientes de Energia Renovável Transacionáveis via Blockchain´s e Criptomoedas.,30,G,OU,PA,CM,578000,2016,2019-05-28,"839361,43"
2070,2025-05-01,CONCLUÍDO,PD-02290-0040,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de sistema de bioreator de microalgas para sequestro de co2 e produção de óleo para biodiesel integrado a um grupo gerador a gás natural,33,G,MA,DE,MS,"801148,8",2010,2014-11-25,"705670,41"
2071,2025-05-01,CONCLUÍDO,PD-02290-0043,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,"tratamento de região marinha contaminada por petroderivados utilizando consócios mistos de bactérias, fungos filamentosos e leveduras",30,G,MA,PB,MS,"624535,8",2010,2014-09-18,"463086,51"
2072,2025-05-01,EM ATRASO,PD-02290-0041,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de aditivo nanoestruturado termocrômico para tintas aplicadas em dispositivos elétricos de subestação,33,G,GT,PA,MS,733551,2010,,"734521,26"
2073,2025-05-01,CONCLUÍDO,PD-02290-0042,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Produção de biossurfactantes de baixo custo para aplicação na remoção de contaminantes ambientais gerados pela indústria de petróleo e derivados,24,G,MA,PA,MS,"590691,05",2010,2013-10-18,"583367,43"
2074,2025-05-01,CONCLUÍDO,PD-02290-0052,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de Equipamento Nacional para Inspeção em Tubos de Pequeno Diâmetro de Caldeiras,40,G,GT,DE,CD,3805880,2016,2020-07-08,"3237089,94"
2075,2025-05-01,EM EXECUÇÃO,PD-02290-0054,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,"Sistema de Produção Local de Hidrogênio Verde, a partir de Energia Solar Fotovoltaica, e sua Aplicação em Demandas de Resfriamento da UTE Termopernambuco e em Eletromobilidade",45,G,OU,DE,ME,"16562171,49",2022,,
2076,2025-05-01,CONCLUÍDO,PD-02290-0049,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de um protótipo ou unidade piloto (UP) (Equipamento + Software (Simulação+Supervisório+Tratamento dos dados)) para remoção de acidez presente em óleo diesel,30,G,OP,PA,ME,"1087016,85",2012,2015-06-19,"1090305,13"
2077,2025-05-01,CONCLUÍDO,PD-02290-0050,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Construção de um protótipo móvel para aplicação de biossurfactantes em escala piloto para tratamento de água do mar contaminada por derramamento de derivado de petróleo,24,G,MA,DE,ME,"1447484,22",2012,2015-07-22,"1431783,35"
2078,2025-05-01,EM EXECUÇÃO,PD-02290-0055,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Tokenização de Ativos Ambientais do Setor Elétrico e Comercialização de Certificados de Geração Elétrica Renovável,24,G,MA,DE,SW,"5931129,92",2024,,
2079,2025-05-01,CONCLUÍDO,PD-02290-0038,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de sistema para determinação de intervalos ótimos de limpeza de isolamentos elétricos submetidos à poluição salina.,33,G,OP,DE,SM,"623915,12",2010,2014-06-18,"579568,21"
2080,2025-05-01,CONCLUÍDO,PD-02290-0031,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de um conversor composto de hardware e software para integrar o sistema de proteção da usina por rede de acordo com a norma IEC 61850,30,G,SC,PA,CD,"701535,8",2010,2013-10-18,"611928,79"
2081,2025-05-01,CONCLUÍDO,PD-02290-0032,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de Cabeça-de-Série de Equipamento para Detecção de Defeitos em Transformadores de Potência,30,G,SC,CS,ME,"1083748,2",2010,2013-10-18,"1076879,42"
2082,2025-05-01,CONCLUÍDO,PD-02290-0034,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Sistema de iluminação noturno da termoPE a partir de energia solar com redução das perdas no conversor estático,41,G,FA,DE,ME,"332110,92",2010,2014-11-25,"351905,3"
2083,2025-05-01,CONCLUÍDO,PD-02290-0036,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de aditivo nanoestruturado anticorrosão para tintas aplicadas em equipamentos e estruturas de termoelétricas localizadas em regiões marítimas,41,G,MA,DE,MS,"652836,2",2010,2015-03-11,"618705,22"
2084,2025-05-01,CONCLUÍDO,PD-02290-0037,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de um material adsorvente (tipo perovsquita) para a remoção da acidez presente em óleo diesel,30,G,OP,PA,MS,"548675,92",2010,2014-06-25,"533991,84"
2085,2025-05-01,CONCLUÍDO,PD-02290-0033,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento do Cabeça-de-Série do Sistema de Monitoramento da Condição de Sistemas Auxiliares de Motores pela Análise da Assinatura Elétrica,30,G,SC,CS,SM,"857971,2",2017,2013-10-18,"865452,63"
2086,2025-05-01,CONCLUÍDO,PD-02290-0048,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Lote Pioneiro do Sistema de Monitoramento da Condição de Sistemas Auxiliares de Motores pela Análise da Assinatura Elétrica,29,G,SC,LP,ME,1290000,2017,2014-11-25,"1417426,27"
2087,2025-05-01,CONCLUÍDO,PD-02290-0045,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Cabeça de Série de Sistema para Gestão integrada de Recursos e Soluções Energéticas em Sistemas Isolados com Implantação de Biodigestor tipo garrafa,29,G,FA,CS,ME,1450000,2017,2014-11-25,"1444087,02"
2088,2025-05-01,CONCLUÍDO,PD-02290-0044,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,RESPONSABILIDADE SÓCIO-AMBIENTAL DA TERMOPE NO PROCESSO DE INSTALAÇÃO DE UM LOTE PIONEIRO DE RECIFES ARTIFICIAIS NO LITORAL DE PERNAMBUCO.,29,G,MA,LP,CD,890000,2017,2015-04-15,"839632,22"
2089,2025-05-01,CONCLUÍDO,PD-02290-0035,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Estudo da bioincrustação e metodologias de controle físico do desenvolvimento do fouling no sistema de tubulação da Termopernambuco,41,G,MA,DE,CM,"420050,8",2017,2014-11-25,"361376,97"
2090,2025-05-01,CONCLUÍDO,PD-02290-0053,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,,Desenvolvimento de Soluções Ecoeficientes para Controle do Processo de Bioincrustação no Sistema de Resfriamento da Termopernambuco,24,G,MA,DE,MS,2481756,2016,2019-07-25,"2289510,65"
2091,2025-05-01,CONCLUÍDO,PD-02290-0051,TERMOPERNAMBUCO S/A,TERMOPE,03795050000109,019/2015,Desenvolvimento de Tecnologia Nacional de Geração Heliotérmica de Energia Elétrica,60,G,FA,DE,ME,"36870849,55",2017,2022-07-20,"22115614,83"
2092,2025-05-01,EM ATRASO,PD-02331-0020,ENERGEST S.A.,ENERGEST,04029601000188,,"Gestão Integrada de Água, Custos e Energia Utilizando Modelos Estocásticos em Série com Deep Learning para o Aumento da Eficiência de UHEs",32,G,SC,PA,SW,2614920,2020,,"1262101,31"
2093,2025-05-01,CARREGADO,PD-02331-0123,ENERGEST S.A.,ENERGEST,04029601000188,,Metodologia para definição de Estoque ótimo de Usinas utilizando Critérios Operacionais e Econômicos,24,G,OP,DE,SW,2081620,2023,,
2094,2025-05-01,CANCELADO,PD-02331-0022,ENERGEST S.A.,ENERGEST,04029601000188,,REDE NEURAL ARTIFICIAL COM MODELAGEM DE PESOS SINÁPTICOS COM ALGORITMO GENÉTICO PARA PROGNÓSTICO DE ASSOREAMENTO DE RESERVATÓRIOS HIDRELÉTRICOS UTILIZANDO DADOS DE HIDROSSEDIMENTOLOGIA E DE EROSÃO,24,G,GB,PA,ME,706320,2012,,
2095,2025-05-01,CONCLUÍDO,PD-02331-0017,ENERGEST S.A.,ENERGEST,04029601000188,,Caracterização do Comportamento Dinâmico de Grandes Unidades Geradoras Kaplan,27,G,OP,PA,SM,3513860,2015,2017-08-24,"3334926,83"
2096,2025-05-01,CONCLUÍDO,PD-02331-0014,ENERGEST S.A.,ENERGEST,04029601000188,,"Desenvolvimento de soluções abrangendo software, modelagem hidrológica e hidrodinâmica para melhoria da operação hidráulica e monitoramento do desempenho de barragens do setor elétrico",38,G,OP,PA,SM,2473952,2014,2017-11-07,"2608364,94"
2097,2025-05-01,CONCLUÍDO,PD-02331-0030,ENERGEST S.A.,ENERGEST,04029601000188,,Estratégia de manejo sustentável das cianobactérias em reservatório de uma Usina Hidrelétrica.,42,G,MA,PA,CM,1085890,2013,2017-02-24,"936417,74"
2098,2025-05-01,CONCLUÍDO,PD-02331-0006,ENERGEST S.A.,ENERGEST,04029601000188,,Caracterização da cadeia produtiva do capim elefante para geração de energia,29,G,FA,DE,CM,"2158886,01",2010,2013-04-24,"1729627,56"
2099,2025-05-01,EM ATRASO,PD-02331-0018,ENERGEST S.A.,ENERGEST,04029601000188,,,38,,,,,,2017,,
2100,2025-05-01,CONCLUÍDO,PD-02331-0004,ENERGEST S.A.,ENERGEST,04029601000188,,PROGRAMA COMPUTACIONAL BASEADO EM OTIMIZAÇÃO PARA APOIO À REPOTENCIAÇÃO DE GERADORES ELÉTRICOS,27,G,EE,PA,SW,474500,2009,2012-09-24,"384836,7"
2101,2025-05-01,CONCLUÍDO,PD-02331-0003,ENERGEST S.A.,ENERGEST,04029601000188,,"DESENVOLVIMENTO DE MODELO E FERRAMENTA PARA OTIMIZAÇÃO DE DESPACHO COOPERADO DE UNIDADES DE GERAÇÃO DO GRUPO ENERGIAS DO BRASIL, INCLUINDO HIDRELÉTRICAS, TÉRMICAS E OUTROS TIPOS DE GERAÇÃO DISTRIBUÍDA",34,G,OP,PA,CM,"1004094,96",2009,2012-03-12,"384836,7"
2102,2025-05-01,CONCLUÍDO,PD-02331-0005,ENERGEST S.A.,ENERGEST,04029601000188,,Operação Otimizada de Grupos Geradores Hidrelétricos,22,G,OP,DE,SW,"971366,8",2009,2017-03-10,"709935,59"
2103,2025-05-01,EM ATRASO,PD-02331-0001,ENERGEST S.A.,ENERGEST,04029601000188,,PRODUÇÃO DE BIODIESEL DE MICROALGAS EXISTENTES EM RESERVATÓRIOS DE USINAS HIDRELÉTRICAS COM O APROVEITMANETO DA BIOMASSA RESIDUAL COMO FONTE DE ENERGIA,37,G,FA,PA,SM,"1000303,5",2009,,
2104,2025-05-01,EM ATRASO,PD-02331-0002,ENERGEST S.A.,ENERGEST,04029601000188,,Otimização do Despacho de Usinas Hidrelétricas do Grupo Energias do Brasil,18,G,OP,PA,CM,462120,2009,,"421215,3"
2105,2025-05-01,CONCLUÍDO,PD-02331-0010,ENERGEST S.A.,ENERGEST,04029601000188,,Desenvolvimento de sistema para acompanhamento das estruturas das barragens de concreto e terra integrado ao centro de diagnóstico de segurança de barragens,36,G,GB,PA,SM,1997200,2010,2013-09-30,"1821304,61"
2106,2025-05-01,CANCELADO,PD-02331-0011,ENERGEST S.A.,ENERGEST,04029601000188,,Detecção da Contaminação em Óleos Isolantes de Transformadores de Potência,24,G,OP,DE,CM,"970905,2",2010,,
2107,2025-05-01,CONCLUÍDO,PD-02331-0007,ENERGEST S.A.,ENERGEST,04029601000188,,Desenvolvimento de Células Fotovoltaicas Utilizando Filmes de Diamante CVD,42,G,FA,PA,CD,2427450,2010,2014-06-25,"2114072,36"
2108,2025-05-01,CONCLUÍDO,PD-02331-0021,ENERGEST S.A.,ENERGEST,04029601000188,,Minirredes com fontes intermitentes para atendimento de áreas isoladas e estudo por tipo de fonte supridora.,42,G,FA,PA,SM,4086700,2011,2018-08-20,"6643106,23"
2109,2025-05-01,CONCLUÍDO,PD-02393-0004,TANGARA ENERGIA S/A,TANGARÁ ENERGIA,03573381000196,,Estudo e projeto de equipamento para o aumento da capacidade de reservatórios através de comportas móveis do tipo  fusível,12,G,OP,DE,ME,"670445,05",2013,2019-02-04,"552964,51"
2110,2025-05-01,CONCLUÍDO,PD-02393-0003,TANGARA ENERGIA S/A,TANGARÁ ENERGIA,03573381000196,,Modelagem do regulador de velocidade e tensão da Usina de Guapore baseada na norma IEC 61850 e Redes de Petri Estocástica,24,G,OP,PA,CM,867084,2013,2019-02-04,"651793,14"
2111,2025-05-01,CONCLUÍDO,PD-02393-0002,TANGARA ENERGIA S/A,TANGARÁ ENERGIA,03573381000196,,Desenvolvimento de um Sistema Interativo de Apoio à Decisão na Operação da Usina Guaporé,12,G,OP,PA,SW,592099,2013,2019-02-15,"520288,9"
2112,2025-05-01,EM ATRASO,PD-02393-0005,TANGARA ENERGIA S/A,TANGARÁ ENERGIA,03573381000196,,Equipamento para Captura de Pequenos Blocos de Energia diretamente de Linhas de Transmissão para aplicações de Monitoramento,12,T,SC,DE,ME,"654183,09",2014,,
